1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
568,6038.89372,70,159,161,178,62,38.27467851,43.6546534,18.20010054,3.888892,0.464710365,1.666668,0.44858559,0.447660008
34,31.94447,22,3,9,0,16,3.382355647,9.583341,5.365516755,1.944446,1.481482667,0.833334,0.432099111,0.533413326
46,269.722438,2,17,21,6,38,21.10871254,22.06819947,11.8513539,1.944446,0.767974471,1.38889,0.529100952,0.704473606
77,48.61115,64,2,1,10,14,2.272729091,13.46154923,5.085159946,3.611114,1.944446,0.555556,0.555556,0.423098844
127,338.055826,79,20,16,12,40,9.582684831,25.35418695,13.16587758,3.888892,0.7361117,1.38889,0.694445,0.507353742
213,713.333904,124,32,26,31,41,12.05634767,28.85395567,14.86596149,3.888892,0.581597688,1.666668,0.566239769,0.413694308
602,5210.837502,105,182,153,162,73,31.1611545,37.744497,20.0152758,3.333336,0.491453385,2.222224,0.561002627,0.496774973
446,2038.334964,165,120,85,76,49,16.45292796,26.11389989,15.31119229,3.333336,0.550926367,8.055562,0.735294706,0.626839915
88,59.166714,71,3,5,9,17,2.420456482,12.52942179,5.207690138,3.333336,1.574075333,0.833334,0.6111116,0.410702688
61,352.500282,3,19,14,25,28,20.80329533,21.87932785,8.119564176,2.222224,0.497076421,0.833334,0.436508286,0.448778664
132,81.388954,95,1,12,24,13,2.219698745,7.918925254,4.237805845,3.611114,3.611114,0.277778,0.277778,0.327767175
146,163.88902,119,13,10,4,29,4.041099123,21.85186933,8.760315466,3.333336,0.726496308,1.111112,0.555556,0.360100964
205,816.389542,57,33,40,75,39,14.33659684,19.85812399,13.842917,4.444448,0.547138485,1.666668,0.4444448,0.444153927
542,4709.72599,83,153,120,186,55,31.28231285,36.93902737,18.19781476,3.611114,0.450254536,5.55556,0.546296733,0.486442076
248,1146.112028,99,47,50,52,56,16.63711008,27.69129732,17.30312493,3.611114,0.626478043,7.222228,0.5833338,0.644184417
124,632.500506,51,32,20,21,45,18.36291792,31.19180578,17.20197317,4.16667,0.52083375,2.222224,0.7361117,0.577328821
131,1081.389754,12,42,24,53,41,29.71758103,32.71431189,11.14400481,2.500002,0.436508286,1.944446,0.613426417,0.473607559
73,48.888928,59,4,9,1,20,2.410960833,12.57143863,5.685839175,4.16667,1.4583345,1.111112,0.586420222,0.557508751
76,417.500334,16,25,16,19,40,19.77633161,25.05002004,14.24696336,1.666668,0.53333376,1.666668,0.7638895,0.55367594
222,280.278002,133,29,10,50,19,4.545048681,11.33708772,6.549169941,0.555556,0.316092207,0.833334,0.5277782,0.169587342
371,292.222456,338,18,11,4,45,2.835581783,31.87881338,9.80140232,5.277782,0.756173444,5.000004,1.186869636,0.447576647
46,358.611398,4,18,14,10,46,28.06523984,30.73811983,14.56235966,2.222224,0.802469778,2.77778,0.813492714,0.924136214
42,219.166842,14,14,11,3,40,18.78572931,28.17859397,14.79211345,4.16667,1.111112,3.055558,1.085859455,1.210009385
191,1770.556972,20,49,51,71,50,33.37175445,37.27488362,15.16238548,1.944446,0.60090751,1.38889,0.571895882,0.521048041
163,1644.723538,6,60,41,56,50,36.32518243,37.71340597,11.4179215,2.77778,0.398148467,2.500002,0.555556,0.500172903
44,447.778136,2,20,10,12,53,36.63639295,38.38098309,16.6105751,2.222224,0.7638895,1.944446,1.111112,0.875268359
125,25.833354,119,4,1,1,21,0.744000595,15.5000124,3.40280719,3.333336,1.4583345,1.38889,1.38889,0.352434071
193,59.166714,180,7,5,1,20,1.103627826,16.38462849,4.184499834,3.888892,0.992064286,1.38889,0.6666672,0.322216462
530,6111.393778,180,128,82,140,94,41.51135396,62.86005029,33.85899908,3.888892,0.460069813,5.55556,0.697832537,0.553711607
83,425.555896,29,21,20,13,43,18.45784609,28.37039307,16.24830288,2.222224,0.66137619,1.111112,0.5000004,0.49767063
108,71.388946,92,5,7,4,19,2.379631533,16.06251285,5.785443533,3.333336,1.111112,0.277778,0.277778,0.350742398
180,596.111588,118,39,16,7,52,11.92223176,34.61293092,18.14019136,4.16667,0.698006256,3.888892,1.21527875,0.62876052
61,323.055814,3,27,12,19,32,19.06558902,20.05174018,9.2301478,1.38889,0.524691778,1.666668,0.833334,0.581998309
115,331.111376,61,27,22,5,41,10.36522568,22.07409173,13.68334269,3.611114,0.617284444,1.38889,0.681818727,0.550617626
135,105.000084,109,10,11,5,21,2.80000224,14.53847317,5.954804908,3.333336,0.9166674,1.38889,0.479798364,0.385382517
187,606.667152,113,35,24,15,47,11.67915373,29.51353712,16.33235931,4.16667,0.761905371,3.611114,0.949074833,0.620122434
331,1318.05661,124,88,69,50,42,14.3353589,22.92272365,13.25641942,3.888892,0.530303455,2.500002,0.61996829,0.503282437
231,131.666772,207,11,12,1,31,2.051949694,19.7500158,6.358621885,3.611114,1.439395091,2.500002,1.111112,0.48669599
34,221.389066,2,15,13,4,37,23.44119522,24.90626993,10.78492544,1.944446,0.740741333,1.38889,0.683761231,0.812827033
70,448.889248,9,30,22,9,44,23.08573275,26.49182447,15.90801717,1.944446,0.537037467,1.944446,0.669192455,0.636469356
54,140.555668,9,17,14,14,18,9.370377867,11.24445344,5.352820792,1.666668,0.571895882,1.111112,0.456349571,0.471782475
109,135.000108,83,13,11,2,27,4.458719163,18.69232265,8.449777676,3.611114,0.705128769,2.222224,0.732323818,0.499509793
372,2904.724546,2,143,109,118,44,28.11023754,28.26218477,9.905004478,2.77778,0.512820923,3.055558,0.660041303,0.611145724
76,446.111468,5,29,20,22,34,21.13159585,22.61973641,10.95486754,2.222224,0.555556,4.16667,0.7500006,0.743395489
60,351.944726,2,28,20,10,33,21.11668356,21.84484506,9.159771418,1.666668,0.545635357,2.222224,0.7083339,0.699693371
54,104.444528,23,16,10,5,20,6.962968533,12.12904196,7.335524735,1.111112,0.555556,1.111112,0.555556,0.445911398
198,291.389122,154,22,17,5,36,5.297984036,23.84092816,10.51260283,3.333336,0.618687364,1.38889,0.718954824,0.383198876
33,238.333524,7,11,13,2,43,26.0000208,33.0000264,15.87450787,6.111116,1.439395091,3.055558,1.047009385,1.612008209
41,53.888932,20,13,6,2,16,4.731711102,9.238102629,5.643688467,0.833334,0.384615692,0.833334,0.601852333,0.347400517
49,60.277826,9,4,8,28,9,4.428574971,5.42500434,3.272358986,1.38889,0.6250005,0.277778,0.277778,0.253035364
180,1064.723074,22,75,54,29,50,21.29446148,24.25951308,12.65339278,2.222224,0.603704187,3.055558,0.776749593,0.700504709
73,14.166678,69,1,1,2,13,0.698630696,12.7500102,2.923491689,3.611114,3.611114,0.277778,0.277778,0.429826446
153,81.94451,134,9,8,2,22,1.928106118,15.52632821,5.334969757,3.888892,0.895062444,0.833334,0.4861115,0.363797119
188,682.500546,117,34,20,17,47,13.06915939,34.60566149,17.52463523,4.16667,0.522876235,1.666668,0.694445,0.455434973
156,353.889172,113,16,15,12,38,8.1666732,29.62793068,14.0459308,3.888892,0.72916725,2.77778,0.703704267,0.477991207
205,1217.500974,3,66,68,68,49,21.38050491,21.69803716,11.18917587,1.944446,0.500842152,1.38889,0.437091853,0.433324557
120,292.222456,84,6,20,10,37,8.76667368,29.2222456,13.77168776,6.111116,2.129631333,1.111112,0.4444448,0.724175832
208,912.222952,78,54,46,30,46,15.78847417,25.26155867,15.19863525,3.888892,0.46810737,1.38889,0.519324087,0.455943184
214,1304.16771,29,70,46,69,40,21.93926989,25.37839868,11.49856294,1.944446,0.373016171,2.222224,0.477053522,0.382034076
146,346.666944,107,22,9,8,45,8.547952044,32.0000256,15.25149272,3.333336,0.568182273,1.944446,1.265433111,0.484455238
67,620.83383,7,28,22,10,48,33.35823564,37.2500298,15.39549471,2.222224,0.595238571,1.38889,0.656566182,0.669864663
157,1173.889828,20,50,44,43,43,26.91721899,30.84674001,12.27200367,1.944446,0.51111152,1.666668,0.505050909,0.471193648
173,725.833914,70,35,29,39,36,15.10405833,25.36895233,13.41166777,3.888892,0.595238571,1.666668,0.593870207,0.500433395
162,774.722842,45,40,55,22,43,17.21606316,23.83762591,14.14640359,3.611114,0.60416715,1.111112,0.434343782,0.505086419
159,302.77802,79,26,25,29,22,6.855351396,13.6250109,7.889134074,3.333336,0.608974846,1.111112,0.48888928,0.417697809
100,165.555688,63,12,15,10,23,5.960004768,16.10812099,8.301052629,3.888892,0.740741333,1.111112,0.537037467,0.491647683
167,1394.723338,15,55,39,58,43,30.06589232,33.03292116,12.47606756,1.666668,0.429293273,1.38889,0.519943436,0.42376149
145,712.50057,52,27,33,33,41,17.68966932,27.58066723,14.83404364,3.611114,0.679012889,1.666668,0.446128303,0.484478441
107,248.889088,66,15,13,13,35,8.373838475,21.85367602,12.01690897,3.611114,0.740741333,1.666668,0.576923538,0.487196835
121,123.055654,104,12,5,0,34,3.661159954,26.05884438,9.3893146,3.888892,0.787037667,1.666668,0.8888896,0.448337652
273,1175.556496,142,51,39,41,44,15.5018439,32.30536936,17.09964838,3.611114,0.484749843,1.666668,0.519943436,0.389196582
423,3628.336236,46,118,107,152,50,30.87945733,34.64724257,15.04108521,4.444448,0.494350678,3.333336,0.532191495,0.509973955
293,377.222524,180,34,23,56,23,4.634815995,12.01770873,7.341457834,1.666668,0.367647353,0.833334,0.386473739,0.191981222
122,732.500586,49,25,23,25,44,21.61477139,36.12331657,18.91016025,3.888892,0.56666712,1.944446,0.519324087,0.515949736
86,421.667004,19,22,19,26,33,17.65117691,22.65673454,12.35910471,1.111112,0.454545818,1.38889,0.467836632,0.37611319
42,113.88898,4,16,9,13,17,9.761912571,10.78948232,5.950238871,0.833334,0.416667,0.833334,0.370370667,0.345830821
225,114.166758,180,12,12,21,12,1.826668128,9.13334064,3.817394399,3.333336,0.601852333,0.555556,0.324074333,0.250946481
147,584.72269,86,29,15,17,46,14.31973935,34.50822433,18.25128496,3.333336,0.440613379,1.944446,0.6666672,0.427851508
149,1282.501026,22,35,28,64,43,30.98660197,36.35435979,14.79407596,1.666668,0.555556,2.500002,0.605159214,0.484387515
71,307.500246,23,16,19,13,33,15.59156177,23.06251845,11.99354286,2.500002,0.694445,1.111112,0.409357053,0.500492196
255,188.611262,180,7,18,50,16,2.662747228,9.053340576,4.780618712,3.333336,0.912699143,0.833334,0.339506444,0.246356556
254,786.11174,180,31,18,25,59,11.1417412,38.24327384,17.9268273,7.222228,0.878136903,4.16667,1.049383556,0.696426302
175,908.611838,83,37,26,29,47,18.69144352,35.55437627,19.26782458,3.333336,0.487988378,1.666668,0.608974846,0.434868273
333,2911.946774,28,108,95,102,48,31.48050566,34.3705193,12.09140927,2.222224,0.43467113,2.222224,0.476608568,0.437210694
201,1816.945898,3,55,56,87,48,32.54231459,33.03537996,8.478175083,5.55556,0.494949891,1.38889,0.426587643,0.580805787
146,583.3338,74,22,25,25,41,14.38357315,29.16669,16.20568665,3.888892,0.568182273,1.111112,0.47777816,0.435530157
30,105.833418,3,12,4,11,18,12.70001016,14.1111224,5.902366562,1.111112,0.416667,1.38889,0.7638895,0.466586723
106,368.611406,4,35,29,38,23,12.51887794,13.00981433,6.072939403,1.944446,0.492063886,3.055558,0.555556,0.55421892
223,905.834058,132,29,26,36,52,14.62333008,35.8351935,19.57042708,3.888892,0.756705586,1.944446,0.705128769,0.516135794
331,2244.724018,118,66,63,84,52,24.41391681,37.93899749,20.79643735,3.888892,0.458754576,1.666668,0.458554159,0.379166653
45,305.000244,4,10,16,15,39,24.40001952,26.78050923,12.85478333,6.94445,1.3333344,1.111112,0.6250005,1.298755936
479,2555.835378,180,97,78,124,45,19.20878363,30.77259987,16.9117277,8.055562,0.644330412,6.94445,0.797721436,0.77812357
204,396.666984,122,11,25,46,42,7.0000056,17.41464808,10.26880109,3.888892,1.111112,3.611114,0.42222256,0.433515583
88,1118.05645,1,37,20,30,61,45.73867295,46.26440483,15.86834796,1.944446,0.570571027,3.888892,0.9166674,0.792497026
158,2116.946138,1,56,45,56,61,48.2342158,48.54144011,12.20899101,2.500002,0.496032143,2.500002,0.543210311,0.551983256
195,1713.612482,51,44,32,68,54,31.63592274,42.84031205,20.98786452,4.16667,0.688131864,7.222228,0.824653438,0.823440296
161,656.667192,101,33,15,12,59,14.68324156,39.40003152,21.4739442,3.611114,0.505050909,2.222224,1.0555564,0.520841029
115,585.278246,40,19,44,12,50,18.32175379,28.09335581,18.63384387,2.77778,0.730994737,0.555556,0.309343682,0.428582827
204,961.945214,85,49,48,22,62,16.97550378,29.10086362,18.68679857,3.611114,0.60090751,2.77778,0.584491208,0.529144333
304,3395.280494,3,71,96,134,69,40.20726901,40.60800591,14.32207833,5.000004,0.602504394,4.16667,0.367477146,0.564905228
162,668.05609,99,17,15,31,45,14.84569089,38.17463371,19.07180645,4.722226,0.751634588,1.944446,0.592593067,0.547687776
95,430.278122,55,20,14,6,53,16.3052762,38.72503098,21.13184231,4.16667,0.7361117,1.944446,0.972223,0.670588368
362,4487.50359,2,121,55,184,62,44.62710752,44.8750359,12.16241141,1.944446,0.38567524,7.222228,0.787879418,0.587799368
274,2208.057322,90,60,54,70,61,29.01097211,43.20112152,23.28380147,3.888892,0.546296733,2.222224,0.576132148,0.48523536
46,363.055846,1,9,21,15,40,28.41306621,29.04446768,9.241395005,7.222228,1.327161556,0.833334,0.38359819,1.165043091
84,39.444476,70,4,7,3,14,1.690477543,10.14286526,4.214079072,3.611114,1.111112,1.111112,0.555556,0.442407609
168,1830.001464,11,80,43,34,64,39.21431709,41.96181701,16.76614169,2.77778,0.49305595,2.77778,0.833334,0.698948473
389,3876.947546,77,121,73,118,65,35.87920608,44.73401015,22.44714992,4.16667,0.443067388,2.500002,0.700152767,0.523973514
148,1670.279114,6,49,39,54,62,40.62841088,42.3451043,17.98687367,6.388894,0.572562816,1.944446,0.690883744,0.739948163
96,661.944974,27,35,21,13,52,24.82293653,34.53625951,17.88442121,2.222224,0.555556,2.500002,0.873016571,0.681619703
117,641.111624,29,26,42,20,44,19.72651151,26.22729371,16.46606957,1.666668,0.480769615,0.555556,0.291005524,0.33872479
412,4011.947654,103,101,86,122,72,35.05585329,46.74113772,26.19010214,3.333336,0.464796851,5.277782,0.529716186,0.477395136
68,187.50015,40,10,10,8,30,9.926478529,24.10716214,12.40764831,3.055558,0.972223,1.111112,0.6111116,0.543858774
393,3077.78024,82,120,108,83,52,28.19340678,35.62703815,16.76969622,3.611114,0.456018883,1.944446,0.491255537,0.442451125
117,837.50067,23,40,35,19,45,25.76925138,32.07449374,14.9449476,2.222224,0.68750055,1.944446,0.682540229,0.641326468
156,619.44494,84,35,19,18,40,14.29488323,30.972247,16.28386019,3.888892,0.5000004,1.944446,0.730994737,0.488873702
126,714.722794,48,29,29,20,46,20.42065126,32.98720588,17.44905874,4.444448,0.718391379,1.944446,0.660920069,0.640853812
124,336.389158,17,26,22,59,22,9.766136845,11.31776606,7.229241514,0.833334,0.331196846,1.944446,0.378788182,0.276637223
56,147.777896,11,2,28,15,36,9.5000076,11.82223168,9.989084952,6.111116,5.000004,1.666668,0.3472225,1.034527109
142,717.778352,64,34,31,13,44,18.19719766,33.12823163,17.73974159,4.722226,0.857843824,3.055558,0.797491677,0.813250711
235,1243.334328,116,48,43,28,57,19.04682375,37.61347547,20.08108404,3.611114,0.682870917,3.888892,0.723514791,0.606291355
146,1015.834146,27,50,37,32,49,25.04796524,30.73111702,15.32873443,2.77778,0.50555596,1.944446,0.615616108,0.544351177
63,157.222348,4,6,16,37,17,8.984134171,9.593228014,5.857149101,2.500002,0.787037667,0.277778,0.277778,0.384703254
202,267.500214,167,10,12,13,33,4.767330547,27.51430773,10.6444259,4.444448,1.0277786,0.833334,0.509259667,0.375257414
115,42.777812,101,4,5,5,14,1.339131506,11.0000088,3.727298435,3.611114,1.1805565,0.833334,0.6666672,0.375961867
112,345.000276,46,18,21,27,28,11.08929459,18.81819687,10.16579105,3.611114,0.617284444,1.111112,0.462963333,0.46856913
252,451.111472,131,27,24,70,26,6.4444496,13.42149834,9.139516717,0.277778,0.277778,0.833334,0.300926167,0.134944084
213,176.111252,156,20,1,36,20,2.976528203,11.12281592,5.991693397,0.277778,0.277778,1.666668,1.666668,0.143103624
167,848.889568,77,37,25,28,43,18.29941584,33.95558272,18.01890405,3.611114,0.518018432,2.500002,0.70000056,0.499719737
89,404.16699,11,33,26,19,37,16.34832769,18.65386108,10.78941097,2.222224,0.648148667,4.722226,0.801282692,0.819922536
193,296.944682,146,24,21,2,34,5.538864535,22.74469905,10.42931529,3.888892,0.682870917,1.944446,0.621693619,0.432952402
156,535.278206,89,24,30,13,42,12.35257398,28.76121704,15.53385667,3.333336,0.65972275,1.666668,0.490741133,0.449912613
200,1410.556684,36,62,69,33,53,25.39002031,30.9634394,15.30881114,6.111116,0.707885871,2.222224,0.587762145,0.759444619
93,251.666868,67,10,10,6,41,9.741943277,34.84618172,16.12377614,4.16667,1.250001,4.444448,0.833334,0.793727738
153,450.833694,92,24,20,17,36,10.60785162,26.60657866,13.65613189,4.16667,0.648148667,2.500002,0.7222228,0.525298612
61,270.555772,5,26,19,11,29,15.96722589,17.39287106,7.907732952,1.944446,0.598291077,1.666668,0.599415684,0.65594857
162,167.222356,128,15,14,5,28,3.716052356,17.70589652,7.587558577,4.16667,1.0000008,3.611114,0.992064286,0.595767437
74,176.666808,36,16,16,6,25,8.59460147,16.73685549,8.97930485,3.333336,0.93750075,1.38889,0.694445,0.669298327
175,1028.611934,85,38,31,21,57,21.16001693,41.14447736,22.13016873,5.000004,0.606725632,3.611114,0.681004129,0.599201284
65,525.555976,9,23,18,15,48,29.10771559,33.78574131,17.32422714,2.500002,0.603865217,1.944446,0.679012889,0.635747326
61,164.166798,28,15,11,7,27,9.688532341,17.90910524,9.552558093,2.222224,0.7222228,2.222224,0.757576364,0.608366174
36,130.833438,7,11,10,8,26,13.0833438,16.2413923,8.250973968,2.77778,0.909091636,1.111112,0.6388894,0.772567194
164,448.61147,98,27,30,9,47,9.847568854,24.46971655,13.73482186,4.444448,1.069959704,2.77778,0.9166674,0.784157789
39,51.944486,21,4,8,6,14,4.794875631,10.3888972,5.61098306,3.333336,1.250001,1.666668,0.52083375,0.653843657
32,71.111168,13,9,9,1,26,8.0000064,13.47369499,9.469816226,1.944446,0.987655111,1.38889,0.864198222,0.854665925
35,128.611214,6,13,7,9,21,13.22858201,15.96553001,7.499355715,1.666668,0.470085846,0.555556,0.357143143,0.418766091
183,619.44494,113,27,21,22,43,12.1858021,31.85716834,16.12173522,4.444448,0.586420222,1.666668,0.595238571,0.45610882
139,470.000376,92,27,11,9,50,12.17267161,36.0000288,18.49086263,3.333336,0.534979852,3.055558,1.136364545,0.531197994
80,570.000456,15,25,18,22,44,25.65002052,31.56925602,14.79146179,3.055558,0.57777824,1.666668,0.694445,0.617136041
89,536.11154,3,19,41,26,43,21.68541061,22.44187842,13.74243222,2.77778,0.643275368,0.555556,0.291328146,0.45458613
148,375.0003,97,15,16,20,33,9.121628919,26.47060941,13.34110593,3.333336,0.685185733,1.38889,0.555556,0.386736032
50,187.222372,25,15,9,1,39,13.48001078,26.96002157,15.40638617,2.222224,0.7222228,2.222224,1.018519333,0.712722992
147,756.111716,78,18,24,27,48,18.51702162,39.44930692,20.24959115,6.111116,0.833334,1.666668,0.474537417,0.656937832
147,899.167386,51,45,30,21,52,22.02042578,33.71877698,19.07751649,4.16667,0.586420222,2.500002,0.759259867,0.644672823
237,300.833574,180,28,25,4,32,4.569623909,19.0000152,8.936712811,3.333336,0.793651429,1.944446,0.75555616,0.454814383
280,33.055582,271,4,4,1,19,0.42500034,13.2222328,2.468747306,2.77778,1.3194455,1.666668,0.9027785,0.229642491
58,240.27797,28,13,12,5,36,14.91380503,28.8333564,15.309995,3.888892,0.918804154,1.944446,0.717593167,0.75709521
155,521.667084,84,29,21,21,34,12.11613873,26.45072539,13.70418215,3.333336,0.632184414,1.666668,0.621693619,0.470526829
144,571.944902,45,46,29,24,39,14.29862255,20.79799644,12.63587957,4.16667,0.724638261,3.611114,1.072797793,0.864694888
45,66.388942,30,6,3,6,20,5.31111536,15.93334608,7.982430201,1.944446,0.925926667,1.111112,0.740741333,0.45228902
82,135.833442,55,8,9,10,21,5.963419405,18.1111256,8.630186931,4.16667,0.86805625,0.555556,0.370370667,0.501733509
141,46.944482,128,6,5,2,18,1.198582519,13.0000104,4.030632453,3.611114,1.203704667,3.055558,1.2222232,0.455644621
50,246.944642,5,15,19,11,30,17.78001422,19.75557136,9.152428026,3.611114,1.111112,1.944446,0.657895263,0.989431823
180,512.778188,107,28,31,14,35,10.25556376,25.28769146,13.33920262,3.611114,0.922619786,2.500002,0.752688774,0.631168914
59,175.833474,13,16,14,16,20,10.72882214,13.76088057,6.514785593,2.500002,0.555556,0.833334,0.376984429,0.455099265
108,237.50019,67,18,15,8,37,7.916673,20.85367522,11.23007061,3.611114,0.725309222,1.944446,0.629630133,0.523860423
135,345.278054,72,34,16,13,32,9.207414773,19.73017451,11.36379187,3.888892,0.751634588,6.111116,1.38889,0.946445638
337,96.111188,321,9,5,2,27,1.026707053,21.6250173,4.700797692,3.888892,0.987655111,1.666668,1.111112,0.283928812
45,134.72233,24,10,11,0,29,10.7777864,23.09525657,12.00168338,4.444448,1.38889,2.77778,0.909091636,1.037622174
42,84.72229,27,6,9,0,26,7.261910571,20.3333496,10.3099751,4.16667,1.620371667,2.77778,0.895062444,0.976183192
93,722.2228,10,37,22,24,43,27.95701161,31.32532627,12.16187376,2.500002,0.593093568,1.944446,0.808081455,0.6933758
95,327.222484,60,20,7,8,43,12.40000992,33.65716978,17.20860745,3.611114,0.6111116,1.944446,1.111112,0.558534874
87,170.000136,58,15,11,3,32,7.034488386,21.10346516,10.68845092,3.333336,0.740741333,1.666668,0.909091636,0.568477634
125,668.333868,36,35,36,18,35,19.2480154,27.03372949,13.24316988,2.222224,0.595238571,1.666668,0.478395444,0.49778733
178,39.444476,169,4,3,2,19,0.797753447,15.7777904,3.505217339,3.888892,1.3194455,1.111112,0.648148667,0.314771738
89,3.611114,88,1,0,0,13,0.146067533,13.0000104,1.377997244,3.611114,3.611114,0,0,0.387152058
258,414.166998,180,14,30,34,31,5.779074391,19.11539991,10.31156786,3.611114,0.615079857,0.277778,0.277778,0.262721494
121,46.666704,107,7,5,2,16,1.388430863,12.0000096,4.004938412,3.333336,0.992064286,1.666668,0.6111116,0.377690191
169,30.000024,160,5,3,1,15,0.639053766,12.0000096,2.769930213,4.16667,1.2222232,1.38889,0.833334,0.355157454
223,517.222636,132,45,32,14,33,8.349782465,20.46155483,11.09108836,3.611114,0.598765911,2.500002,0.72916725,0.501032797
358,2413.335264,50,127,89,92,49,24.26817584,28.20781477,14.08241618,4.16667,0.472441323,1.38889,0.630462427,0.526717603
175,910.834062,49,26,45,55,37,18.73715785,26.02383034,15.03863006,3.333336,0.491453385,0.277778,0.277778,0.331912243
124,949.167426,10,51,29,34,43,27.55647366,29.97370819,12.97859552,1.666668,0.413943686,2.500002,0.603448759,0.518456587
206,305.833578,165,22,9,10,38,5.34466447,26.85368002,11.40058388,3.888892,0.479798364,2.222224,0.956790889,0.388480488
193,1535.279006,4,71,51,67,41,28.63732861,29.24340964,8.71977261,1.944446,0.44209738,1.666668,0.550109373,0.473934756
200,802.500642,86,43,25,46,37,14.44501156,25.34212554,13.31100633,3.611114,0.400517116,1.38889,0.5000004,0.365605156
245,328.611374,180,21,18,26,24,4.828575291,18.20001456,8.340303096,3.333336,0.542328476,1.944446,0.540123889,0.324686141
34,99.166746,4,12,7,11,21,10.5000084,11.90000952,6.155805341,1.944446,0.694445,0.833334,0.714286286,0.636469356
453,1903.334856,180,73,50,150,48,15.12583992,25.09892118,16.65646037,1.111112,0.361491918,1.666668,0.42222256,0.231409799
60,73.61117,45,5,8,2,22,4.4166702,17.6666808,8.118386052,4.16667,1.2777788,1.111112,0.6250005,0.630695081
185,912.222952,30,55,56,44,38,17.75136555,21.18711372,12.24712969,2.500002,0.555556,1.944446,0.4861115,0.498767685
409,1413.612242,180,78,77,74,39,12.44255274,22.2227252,12.48105425,3.333336,0.459402077,1.666668,0.418470753,0.335295704
79,356.94473,6,27,23,23,27,16.2658358,17.60275381,7.791693244,1.944446,0.545267926,1.666668,0.603865217,0.570681987
78,201.944606,6,12,20,40,20,9.320520277,10.0972303,6.447578,1.666668,0.509259667,0.555556,0.2916669,0.297201281
53,143.611226,9,19,13,12,16,9.754724785,11.7500094,5.666723583,2.500002,0.497076421,1.38889,0.555556,0.536154011
61,345.83361,3,20,13,25,29,20.40985239,21.46553441,7.102527834,1.944446,0.4444448,0.833334,0.341880615,0.389494057
97,373.055854,47,15,12,23,35,13.8453719,26.86002149,14.24586212,3.333336,0.648148667,1.38889,0.532407833,0.461303436
433,3482.502786,47,123,96,167,63,28.95383379,32.47930059,13.749333,7.222228,0.47651348,1.944446,0.572917125,0.579066046
246,431.111456,180,21,14,31,31,6.308948137,23.51517033,10.90151091,3.333336,0.489418381,1.111112,0.496032143,0.276637223
720,6342.782852,60,179,129,352,52,31.71391426,34.59699737,12.66213684,3.611114,0.384854436,7.500006,0.523256233,0.450081645
255,2233.612898,20,63,56,116,45,31.53335856,34.21704865,13.10909203,1.38889,0.401234889,2.222224,0.411706679,0.336828674
239,559.167114,135,34,19,51,30,8.42260088,19.35578472,11.29964638,0.555556,0.302287824,0.555556,0.365497368,0.161387044
332,990.27857,215,33,31,53,37,10.7379604,30.47010985,15.16298182,3.611114,0.698653758,4.16667,0.672043548,0.433040047
250,575.00046,136,39,19,56,35,8.280006624,18.15790926,11.66541588,0.555556,0.306268051,1.111112,0.423976947,0.181603803
195,602.222704,117,33,16,29,39,11.11795761,27.79489403,14.85883527,3.333336,0.437710788,1.38889,0.677083875,0.363775285
738,10506.44603,51,191,155,341,87,51.25095626,55.0556124,26.06737562,3.611114,0.395579141,15.07671206,0.483671928,0.65021037
